BehaviorSpace results (NetLogo 6.2.2),,,,,,,,,,,,,,,,,,,,,,,
New_Virus_patches.nlogo,,,,,,,,,,,,,,,,,,,,,,,
experiment,,,,,,,,,,,,,,,,,,,,,,,
04/12/2022 23:20:23:440 +0800,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,
-17,17,-17,17,,,,,,,,,,,,,,,,,,,,
[run number],duration,carriers-shape,infectiousness,number-people,,,,infected,,,,,,,,,,,,,,,
226,10,person,35,550,,,,6.989247312,,,,,,,,,,,,,,,
227,10,person,35,550,,,,9.169550173,,,,,,,,,,,,,,,
228,10,person,35,550,,,,13.42756184,,,,,,,,,,,,,,,
229,10,person,35,550,,,,6.032906764,,,,,,,,,,,,,,,
230,10,person,35,550,,,,6.039076377,,,,,,,,,,,,,,,
231,10,person,35,600,,,,14.11764706,0.117823487,,,,,,,,,,,,,,
232,10,person,35,600,,,,7.432432432,,,,,,,,,,,,,,,
233,10,person,35,600,,,,15.76271186,,,,,,,,,,,,,,,
234,10,person,35,600,,,,11.12984823,,,,,,,,,,,,,,,
235,10,person,35,600,,,,13.14102564,,,,,,,,,,,,,,,
236,10,person,35,600,,,,15.44850498,,,,,,,,,,,,,,,
237,10,person,35,600,,,,9.151414309,,,,,,,,,,,,,,,
238,10,person,35,600,,,,7.868852459,,,,,,,,,,,,,,,
239,10,person,35,600,,,,16.97171381,,,,,,,,,,,,,,,
240,10,person,35,600,,,,6.79933665,,,,,,,,,,,,,,,
241,10,person,40,250,,,,0,0,,,,,,,,,,,,,,
242,10,person,40,250,,,,0,,,,,,,,,,,,,,,
243,10,person,40,250,,,,0,,,,,,,,,,,,,,,
244,10,person,40,250,,,,0,,,,,,,,,,,,,,,
245,10,person,40,250,,,,0,,,,,,,,,,,,,,,
246,10,person,40,250,,,,0,,,,,,,,,,,,,,,
247,10,person,40,250,,,,0,,,,,,,,,,,,,,,
248,10,person,40,250,,,,0,,,,,,,,,,,,,,,
249,10,person,40,250,,,,0,,,,,,,,,,,,,,,
250,10,person,40,250,,,,0,,,,,,,,,,,,,,,
251,10,person,40,300,,,,0,0,,,,,,,,,,,,,,
252,10,person,40,300,,,,0,,,,,,,,,,,,,,,
253,10,person,40,300,,,,0,,,,,,,,,,,,,,,
254,10,person,40,300,,,,0,,,,,,,,,,,,,,,
255,10,person,40,300,,,,0,,,,,,,,,,,,,,,
256,10,person,40,300,,,,0,,,,,,,,,,,,,,,
257,10,person,40,300,,,,0,,,,,,,,,,,,,,,
258,10,person,40,300,,,,0,,,,,,,,,,,,,,,
259,10,person,40,300,,,,0,,,,,,,,,,,,,,,
260,10,person,40,300,,,,0,,,,,,,,,,,,,,,
261,10,person,40,350,,,,0,0,,,,,,,,,,,,,,
262,10,person,40,350,,,,0,,,,,,,,,,,,,,,
263,10,person,40,350,,,,0,,,,,,,,,,,,,,,
264,10,person,40,350,,,,0,,,,,,,,,,,,,,,
265,10,person,40,350,,,,0,,,,,,,,,,,,,,,
266,10,person,40,350,,,,0,,,,,,,,,,,,,,,
267,10,person,40,350,,,,0,,,,,,,,,,,,,,,
268,10,person,40,350,,,,0,,,,,,,,,,,,,,,
269,10,person,40,350,,,,0,,,,,,,,,,,,,,,
270,10,person,40,350,,,,0,,,,,,,,,,,,,,,
271,10,person,40,400,,,,0,0.006682028,,,,,,,,,,,,,,
272,10,person,40,400,,,,0,,,,,,,,,,,,,,,
273,10,person,40,400,,,,6.68202765,,,,,,,,,,,,,,,
274,10,person,40,400,,,,0,,,,,,,,,,,,,,,
275,10,person,40,400,,,,0,,,,,,,,,,,,,,,
276,10,person,40,400,,,,0,,,,,,,,,,,,,,,
277,10,person,40,400,,,,0,,,,,,,,,,,,,,,
278,10,person,40,400,,,,0,,,,,,,,,,,,,,,
279,10,person,40,400,,,,0,,,,,,,,,,,,,,,
280,10,person,40,400,,,,0,,,,,,,,,,,,,,,
281,10,person,40,450,,,,0,0.038712601,,,,,,,,,,,,,,
282,10,person,40,450,,,,8.050847458,,,,,,,,,,,,,,,
283,10,person,40,450,,,,5.376344086,,,,,,,,,,,,,,,
284,10,person,40,450,,,,0,,,,,,,,,,,,,,,
285,10,person,40,450,,,,0,,,,,,,,,,,,,,,
286,10,person,40,450,,,,0,,,,,,,,,,,,,,,
287,10,person,40,450,,,,3.361344538,,,,,,,,,,,,,,,
288,10,person,40,450,,,,6.07966457,,,,,,,,,,,,,,,
289,10,person,40,450,,,,9.14893617,,,,,,,,,,,,,,,
290,10,person,40,450,,,,6.695464363,,,,,,,,,,,,,,,
291,10,person,40,500,,,,9.306930693,0.106841087,,,,,,,,,,,,,,
292,10,person,40,500,,,,5.72519084,,,,,,,,,,,,,,,
293,10,person,40,500,,,,15.93090211,,,,,,,,,,,,,,,
294,10,person,40,500,,,,14.481409,,,,,,,,,,,,,,,
295,10,person,40,500,,,,13.02681992,,,,,,,,,,,,,,,
296,10,person,40,500,,,,11.65644172,,,,,,,,,,,,,,,
297,10,person,40,500,,,,11.23809524,,,,,,,,,,,,,,,
298,10,person,40,500,,,,7.185628743,,,,,,,,,,,,,,,
299,10,person,40,500,,,,9.233791749,,,,,,,,,,,,,,,
300,10,person,40,500,,,,9.055876686,,,,,,,,,,,,,,,
301,10,person,40,550,,,,12.61101243,0.110839077,,,,,,,,,,,,,,
302,10,person,40,550,,,,9.090909091,,,,,,,,,,,,,,,
303,10,person,40,550,,,,7.452339688,,,,,,,,,,,,,,,
304,10,person,40,550,,,,3.736654804,,,,,,,,,,,,,,,
305,10,person,40,550,,,,9.856630824,,,,,,,,,,,,,,,
306,10,person,40,550,,,,13.10211946,,,,,,,,,,,,,,,
307,10,person,40,550,,,,11.74438687,,,,,,,,,,,,,,,
308,10,person,40,550,,,,14.36464088,,,,,,,,,,,,,,,
309,10,person,40,550,,,,13.09090909,,,,,,,,,,,,,,,
310,10,person,40,550,,,,15.78947368,,,,,,,,,,,,,,,
311,10,person,40,600,,,,13.96551724,0.122580907,,,,,,,,,,,,,,
312,10,person,40,600,,,,15.6996587,,,,,,,,,,,,,,,
313,10,person,40,600,,,,13.12607945,,,,,,,,,,,,,,,
314,10,person,40,600,,,,11.83533448,,,,,,,,,,,,,,,
315,10,person,40,600,,,,7.679180887,,,,,,,,,,,,,,,
316,10,person,40,600,,,,14.96598639,,,,,,,,,,,,,,,
317,10,person,40,600,,,,7.321131448,,,,,,,,,,,,,,,
318,10,person,40,600,,,,12.25490196,,,,,,,,,,,,,,,
319,10,person,40,600,,,,12.43432574,,,,,,,,,,,,,,,
320,10,person,40,600,,,,13.29879102,,,,,,,,,,,,,,,
321,10,person,45,250,,,,0,0,,,,,,,,,,,,,,
322,10,person,45,250,,,,0,,,,,,,,,,,,,,,
323,10,person,45,250,,,,0,,,,,,,,,,,,,,,
324,10,person,45,250,,,,0,,,,,,,,,,,,,,,
325,10,person,45,250,,,,0,,,,,,,,,,,,,,,
326,10,person,45,250,,,,0,,,,,,,,,,,,,,,
327,10,person,45,250,,,,0,,,,,,,,,,,,,,,
328,10,person,45,250,,,,0,,,,,,,,,,,,,,,
329,10,person,45,250,,,,0,,,,,,,,,,,,,,,
